CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
CASE00694,100110069202600694,202600694,2026-01-11,EMP0127,UNIT0069,CAT1,GRV2,CH05,CSH0022,STA3,,2026-01-11T14:16:00,2026-01-11T14:16:00,2026-01-11T14:16:00,12.810079,75.255337,Accused allegedly entered the bus stand and removed valuables without the owner's knowledge.
CASE00695,100130084202600695,202600695,2026-03-30,EMP0094,UNIT0084,CAT1,GRV2,CH06,CSH0026,STA1,,2026-03-30T20:30:00,2026-03-30T20:30:00,2026-03-30T20:30:00,15.461062,75.046625,Accused allegedly entered a commercial complex and removed valuables without the owner's knowledge.
CASE00696,100080047202600696,202600696,2026-06-13,EMP0046,UNIT0047,CAT1,GRV2,CH06,CSH0025,STA2,,2026-06-13T14:20:00,2026-06-13T14:20:00,2026-06-13T14:20:00,13.493056,77.739931,Accused is alleged to have used a fake identity to defraud the complainant near a parking area.
CASE00697,100110071202600697,202600697,2026-05-08,EMP0027,UNIT0071,CAT1,GRV1,CH03,CSH0016,STA2,,2026-05-08T17:31:00,2026-05-08T17:31:00,2026-05-08T17:31:00,12.816877,75.207599,A group of persons allegedly created a public disturbance near a parking area.
CASE00698,100100061202600698,202600698,2026-05-01,EMP0070,UNIT0061,CAT1,GRV1,CH03,CSH0012,STA2,,2026-05-01T00:54:00,2026-05-01T00:54:00,2026-05-01T00:54:00,14.19153,76.431994,"An altercation broke out at a commercial complex, resulting in injuries to the victim."
CASE00699,100220136202600699,202600699,2026-04-14,EMP0236,UNIT0136,CAT1,GRV2,CH06,CSH0025,STA1,,2026-04-14T20:18:00,2026-04-14T20:18:00,2026-04-14T20:18:00,12.296156,76.667463,Physical assault reported outside a parking area following a dispute between the parties.
CASE00700,100030015202600700,202600700,2026-04-08,EMP0136,UNIT0015,CAT1,GRV2,CH05,CSH0024,STA2,,2026-04-08T08:44:00,2026-04-08T08:44:00,2026-04-08T08:44:00,15.81415,74.479371,Accused is alleged to have used a fake identity to defraud the complainant near a residential complex.
CASE00701,100030019202600701,202600701,2026-03-25,EMP0077,UNIT0019,CAT1,GRV1,CH03,CSH0016,STA1,,2026-03-25T20:55:00,2026-03-25T20:55:00,2026-03-25T20:55:00,15.803828,74.463492,"An altercation broke out at the local temple grounds, resulting in injuries to the victim."
CASE00702,100030018202500702,202500702,2025-10-08,EMP0129,UNIT0018,CAT1,GRV1,CH03,CSH0016,STA2,,2025-10-08T19:47:00,2025-10-08T19:47:00,2025-10-08T19:47:00,15.844217,74.489868,Complainant reported that a mobile phone was stolen from a residential complex on the night of the incident.
CASE00703,100130081202600703,202600703,2026-04-15,EMP0209,UNIT0081,CAT1,GRV1,CH01,CSH0002,STA1,,2026-04-15T18:11:00,2026-04-15T18:11:00,2026-04-15T18:11:00,15.499868,75.049,Vehicle registered to the complainant was found missing from outside the railway station.
CASE00704,100210129202500704,202500704,2025-12-29,EMP0174,UNIT0129,CAT1,GRV2,CH02,CSH0010,STA1,,2025-12-29T19:27:00,2025-12-29T19:27:00,2025-12-29T19:27:00,12.490015,76.892031,Accused allegedly entered a parking area and removed valuables without the owner's knowledge.
CASE00705,100030014202600705,202600705,2026-01-27,EMP0051,UNIT0014,CAT1,GRV2,CH02,CSH0008,STA3,,2026-01-27T15:52:00,2026-01-27T15:52:00,2026-01-27T15:52:00,15.863874,74.536482,Physical assault reported outside the bus stand following a dispute between the parties.
CASE00706,100050030202600706,202600706,2026-06-21,EMP0056,UNIT0030,CAT1,GRV2,CH05,CSH0021,STA1,,2026-06-21T15:17:00,2026-06-21T15:17:00,2026-06-21T15:17:00,12.96117,77.577538,Accused is alleged to have used a fake identity to defraud the complainant near a parking area.
CASE00707,100110071202600707,202600707,2026-05-13,EMP0027,UNIT0071,CAT1,GRV1,CH01,CSH0004,STA3,,2026-05-13T05:38:00,2026-05-13T05:38:00,2026-05-13T05:38:00,12.806004,75.212793,Complainant reported that jewellery was stolen from the railway station on the night of the incident.
CASE00708,100130079202600708,202600708,2026-02-08,EMP0248,UNIT0079,CAT1,GRV2,CH04,CSH0019,STA1,,2026-02-08T04:50:00,2026-02-08T04:50:00,2026-02-08T04:50:00,15.502665,75.059756,Complainant reported that a mobile phone was stolen from the railway station on the night of the incident.
CASE00709,100210129202600709,202600709,2026-03-19,EMP0174,UNIT0129,CAT1,GRV2,CH02,CSH0007,STA4,,2026-03-19T13:25:00,2026-03-19T13:25:00,2026-03-19T13:25:00,12.514444,76.880824,Physical assault reported outside a residential complex following a dispute between the parties.
CASE00710,100220133202600710,202600710,2026-05-04,EMP0199,UNIT0133,CAT1,GRV1,CH01,CSH0005,STA2,,2026-05-04T02:50:00,2026-05-04T02:50:00,2026-05-04T02:50:00,12.263561,76.613044,Accused allegedly entered a residential lane and removed valuables without the owner's knowledge.
CASE00711,100130081202600711,202600711,2026-01-04,EMP0209,UNIT0081,CAT1,GRV1,CH01,CSH0003,STA3,,2026-01-04T22:14:00,2026-01-04T22:14:00,2026-01-04T22:14:00,15.492729,75.052556,Accused allegedly entered a commercial complex and removed valuables without the owner's knowledge.
CASE00712,100030017202600712,202600712,2026-01-06,EMP0185,UNIT0017,CAT1,GRV2,CH02,CSH0011,STA1,,2026-01-06T12:39:00,2026-01-06T12:39:00,2026-01-06T12:39:00,15.916437,74.547653,Victim was approached by unidentified persons near a residential complex and robbed at knifepoint.
CASE00713,100240146202600713,202600713,2026-03-06,EMP0131,UNIT0146,CAT1,GRV2,CH05,CSH0021,STA1,,2026-03-06T23:06:00,2026-03-06T23:06:00,2026-03-06T23:06:00,12.744811,77.271814,"An altercation broke out at a residential complex, resulting in injuries to the victim."
CASE00714,100030018202500714,202500714,2025-08-10,EMP0129,UNIT0018,CAT1,GRV2,CH02,CSH0010,STA2,,2025-08-10T09:17:00,2025-08-10T09:17:00,2025-08-10T09:17:00,15.818161,74.500535,Vehicle registered to the complainant was found missing from outside a residential lane.
CASE00715,100190114202500715,202500715,2025-08-06,EMP0202,UNIT0114,CAT1,GRV2,CH05,CSH0021,STA1,,2025-08-06T21:07:00,2025-08-06T21:07:00,2025-08-06T21:07:00,13.109331,78.080331,A group of persons allegedly created a public disturbance near the bus stand.
CASE00716,100110070202500716,202500716,2025-11-09,EMP0043,UNIT0070,CAT1,GRV2,CH04,CSH0020,STA3,,2025-11-09T22:23:00,2025-11-09T22:23:00,2025-11-09T22:23:00,12.824754,75.281814,Complainant reported that a laptop was stolen from the main market on the night of the incident.
CASE00717,100100063202600717,202600717,2026-07-07,EMP0014,UNIT0063,CAT1,GRV2,CH05,CSH0023,STA3,,2026-07-07T20:00:00,2026-07-07T20:00:00,2026-07-07T20:00:00,14.214976,76.389036,Physical assault reported outside a parking area following a dispute between the parties.
CASE00718,100110068202500718,202500718,2025-09-27,EMP0240,UNIT0068,CAT1,GRV2,CH05,CSH0022,STA3,,2025-09-27T07:29:00,2025-09-27T07:29:00,2025-09-27T07:29:00,12.880609,75.304594,"An altercation broke out at a residential complex, resulting in injuries to the victim."
CASE00719,100170102202600719,202600719,2026-04-15,EMP0169,UNIT0102,CAT1,GRV2,CH06,CSH0025,STA1,,2026-04-15T15:25:00,2026-04-15T15:25:00,2026-04-15T15:25:00,17.299322,76.858081,Victim was approached by unidentified persons near a residential lane and robbed at knifepoint.
CASE00720,100110068202600720,202600720,2026-03-17,EMP0075,UNIT0068,CAT1,GRV1,CH01,CSH0002,STA3,,2026-03-17T17:30:00,2026-03-17T17:30:00,2026-03-17T17:30:00,12.857411,75.287253,A group of persons allegedly created a public disturbance near the main market.
CASE00721,100160093202600721,202600721,2026-06-11,EMP0188,UNIT0093,CAT1,GRV2,CH06,CSH0026,STA1,,2026-06-11T15:30:00,2026-06-11T15:30:00,2026-06-11T15:30:00,14.764026,75.439966,Physical assault reported outside the railway station following a dispute between the parties.
CASE00722,100040022202600722,202600722,2026-04-05,EMP0018,UNIT0022,CAT1,GRV1,CH01,CSH0005,STA1,,2026-04-05T06:25:00,2026-04-05T06:25:00,2026-04-05T06:25:00,13.252697,77.608186,Complainant alleges online fraud involving a transaction linked to the railway station.
CASE00723,100030014202500723,202500723,2025-10-18,EMP0052,UNIT0014,CAT1,GRV1,CH01,CSH0003,STA4,,2025-10-18T21:27:00,2025-10-18T21:27:00,2025-10-18T21:27:00,15.857013,74.531898,Physical assault reported outside a residential lane following a dispute between the parties.
CASE00724,100220134202600724,202600724,2026-01-28,EMP0159,UNIT0134,CAT1,GRV2,CH02,CSH0006,STA4,,2026-01-28T22:27:00,2026-01-28T22:27:00,2026-01-28T22:27:00,12.326038,76.629962,Complainant alleges online fraud involving a transaction linked to a parking area.
CASE00725,100130082202600725,202600725,2026-04-04,EMP0069,UNIT0082,CAT1,GRV2,CH04,CSH0019,STA1,,2026-04-04T18:20:00,2026-04-04T18:20:00,2026-04-04T18:20:00,15.500969,74.983728,Vehicle registered to the complainant was found missing from outside a residential complex.
CASE00726,100280173202500726,202500726,2025-07-19,EMP0250,UNIT0173,CAT1,GRV1,CH03,CSH0014,STA4,,2025-07-19T12:46:00,2025-07-19T12:46:00,2025-07-19T12:46:00,14.832503,74.666198,Vehicle registered to the complainant was found missing from outside a residential complex.
CASE00727,100130084202600727,202600727,2026-03-14,EMP0236,UNIT0084,CAT1,GRV2,CH02,CSH0007,STA3,,2026-03-14T15:34:00,2026-03-14T15:34:00,2026-03-14T15:34:00,15.452609,75.025948,Victim was approached by unidentified persons near the main market and robbed at knifepoint.
CASE00728,100050030202600728,202600728,2026-07-01,EMP0258,UNIT0030,CAT1,GRV1,CH01,CSH0001,STA3,,2026-07-01T13:19:00,2026-07-01T13:19:00,2026-07-01T13:19:00,12.951652,77.566351,Vehicle registered to the complainant was found missing from outside the local temple grounds.
CASE00729,100220135202500729,202500729,2025-09-26,EMP0135,UNIT0135,CAT1,GRV2,CH04,CSH0018,STA1,,2025-09-26T15:48:00,2025-09-26T15:48:00,2025-09-26T15:48:00,12.295578,76.637906,Accused allegedly entered the bus stand and removed valuables without the owner's knowledge.
CASE00730,100050031202600730,202600730,2026-01-11,EMP0224,UNIT0031,CAT1,GRV2,CH02,CSH0010,STA3,,2026-01-11T20:44:00,2026-01-11T20:44:00,2026-01-11T20:44:00,12.949279,77.61948,"An altercation broke out at a residential complex, resulting in injuries to the victim."
CASE00731,100030013202500731,202500731,2025-09-26,EMP0104,UNIT0013,CAT1,GRV2,CH04,CSH0020,STA3,,2025-09-26T21:06:00,2025-09-26T21:06:00,2025-09-26T21:06:00,15.804109,74.474671,Vehicle registered to the complainant was found missing from outside the main market.
CASE00732,100180108202600732,202600732,2026-03-11,EMP0130,UNIT0108,CAT1,GRV2,CH02,CSH0007,STA1,,2026-03-11T11:29:00,2026-03-11T11:29:00,2026-03-11T11:29:00,12.454768,75.795744,Accused is alleged to have used a fake identity to defraud the complainant near the local temple grounds.
CASE00733,100270166202600733,202600733,2026-01-24,EMP0161,UNIT0166,CAT1,GRV2,CH05,CSH0023,STA4,,2026-01-24T20:25:00,2026-01-24T20:25:00,2026-01-24T20:25:00,13.399853,74.771641,A complaint was filed regarding harassment near the railway station over the past few weeks.
CASE00734,100220134202500734,202500734,2025-11-11,EMP0159,UNIT0134,CAT1,GRV1,CH03,CSH0014,STA1,,2025-11-11T18:00:00,2025-11-11T18:00:00,2025-11-11T18:00:00,12.304275,76.628662,Complainant alleges online fraud involving a transaction linked to a commercial complex.
CASE00735,100130079202500735,202500735,2025-12-07,EMP0099,UNIT0079,CAT1,GRV1,CH03,CSH0014,STA3,,2025-12-07T11:25:00,2025-12-07T11:25:00,2025-12-07T11:25:00,15.505815,75.024079,A group of persons allegedly created a public disturbance near the bus stand.
CASE00736,100170100202600736,202600736,2026-02-23,EMP0189,UNIT0100,CAT1,GRV2,CH05,CSH0024,STA2,,2026-02-23T09:57:00,2026-02-23T09:57:00,2026-02-23T09:57:00,17.303498,76.876346,Accused allegedly entered a residential complex and removed valuables without the owner's knowledge.
CASE00737,100170101202500737,202500737,2025-10-12,EMP0134,UNIT0101,CAT1,GRV2,CH06,CSH0027,STA3,,2025-10-12T19:58:00,2025-10-12T19:58:00,2025-10-12T19:58:00,17.319535,76.84734,"An altercation broke out at the main market, resulting in injuries to the victim."
CASE00738,100130081202500738,202500738,2025-11-12,EMP0209,UNIT0081,CAT1,GRV2,CH06,CSH0025,STA2,,2025-11-12T18:01:00,2025-11-12T18:01:00,2025-11-12T18:01:00,15.467572,75.05117,Vehicle registered to the complainant was found missing from outside a commercial complex.
CASE00739,100130081202600739,202600739,2026-04-01,EMP0209,UNIT0081,CAT1,GRV2,CH02,CSH0008,STA3,,2026-04-01T12:34:00,2026-04-01T12:34:00,2026-04-01T12:34:00,15.498845,75.036928,A complaint was filed regarding harassment near the main market over the past few weeks.
CASE00740,100030017202600740,202600740,2026-05-29,EMP0185,UNIT0017,CAT1,GRV2,CH05,CSH0021,STA1,,2026-05-29T02:37:00,2026-05-29T02:37:00,2026-05-29T02:37:00,15.925015,74.525245,Accused allegedly entered the railway station and removed valuables without the owner's knowledge.
CASE00741,100040024202500741,202500741,2025-09-15,EMP0055,UNIT0024,CAT1,GRV1,CH01,CSH0003,STA2,,2025-09-15T16:23:00,2025-09-15T16:23:00,2025-09-15T16:23:00,13.325384,77.621798,"An altercation broke out at a residential complex, resulting in injuries to the victim."
CASE00742,100050032202500742,202500742,2025-10-31,EMP0184,UNIT0032,CAT1,GRV1,CH03,CSH0013,STA3,,2025-10-31T21:40:00,2025-10-31T21:40:00,2025-10-31T21:40:00,12.930321,77.585156,Accused allegedly entered the main market and removed valuables without the owner's knowledge.
CASE00743,100050029202600743,202600743,2026-07-02,EMP0003,UNIT0029,CAT1,GRV1,CH03,CSH0012,STA1,,2026-07-02T16:39:00,2026-07-02T16:39:00,2026-07-02T16:39:00,12.968744,77.661409,Victim was approached by unidentified persons near the main market and robbed at knifepoint.
CASE00744,100110070202500744,202500744,2025-10-10,EMP0187,UNIT0070,CAT1,GRV2,CH04,CSH0017,STA1,,2025-10-10T19:13:00,2025-10-10T19:13:00,2025-10-10T19:13:00,12.813195,75.284402,Victim was approached by unidentified persons near the bus stand and robbed at knifepoint.
CASE00745,100110069202500745,202500745,2025-07-19,EMP0127,UNIT0069,CAT1,GRV2,CH02,CSH0007,STA2,,2025-07-19T22:22:00,2025-07-19T22:22:00,2025-07-19T22:22:00,12.807971,75.233657,Physical assault reported outside the railway station following a dispute between the parties.
CASE00746,100130082202500746,202500746,2025-08-06,EMP0063,UNIT0082,CAT1,GRV2,CH05,CSH0023,STA2,,2025-08-06T12:25:00,2025-08-06T12:25:00,2025-08-06T12:25:00,15.495767,74.958839,Victim was approached by unidentified persons near a residential lane and robbed at knifepoint.
CASE00747,100110068202500747,202500747,2025-12-21,EMP0164,UNIT0068,CAT1,GRV1,CH03,CSH0014,STA3,,2025-12-21T18:17:00,2025-12-21T18:17:00,2025-12-21T18:17:00,12.868896,75.303172,A group of persons allegedly created a public disturbance near a commercial complex.
CASE00748,100030017202600748,202600748,2026-07-11,EMP0185,UNIT0017,CAT1,GRV1,CH03,CSH0015,STA2,,2026-07-11T09:02:00,2026-07-11T09:02:00,2026-07-11T09:02:00,15.899666,74.553406,Complainant alleges online fraud involving a transaction linked to the local temple grounds.
CASE00749,100030018202500749,202500749,2025-08-05,EMP0120,UNIT0018,CAT1,GRV2,CH06,CSH0026,STA2,,2025-08-05T13:50:00,2025-08-05T13:50:00,2025-08-05T13:50:00,15.818221,74.498387,Accused is alleged to have used a fake identity to defraud the complainant near a commercial complex.
CASE00750,100050029202500750,202500750,2025-12-18,EMP0110,UNIT0029,CAT1,GRV2,CH05,CSH0023,STA2,,2025-12-18T00:21:00,2025-12-18T00:21:00,2025-12-18T00:21:00,12.970885,77.660295,Complainant alleges online fraud involving a transaction linked to the local temple grounds.
CASE00751,100030019202600751,202600751,2026-03-17,EMP0077,UNIT0019,CAT1,GRV2,CH04,CSH0017,STA3,,2026-03-17T11:35:00,2026-03-17T11:35:00,2026-03-17T11:35:00,15.827069,74.49263,"An altercation broke out at the local temple grounds, resulting in injuries to the victim."
CASE00752,100180112202500752,202500752,2025-09-01,EMP0140,UNIT0112,CAT1,GRV2,CH02,CSH0011,STA1,,2025-09-01T20:12:00,2025-09-01T20:12:00,2025-09-01T20:12:00,12.377582,75.773478,A complaint was filed regarding harassment near a residential complex over the past few weeks.
CASE00753,100030018202600753,202600753,2026-01-13,EMP0120,UNIT0018,CAT1,GRV2,CH04,CSH0020,STA2,,2026-01-13T13:24:00,2026-01-13T13:24:00,2026-01-13T13:24:00,15.826717,74.497856,A group of persons allegedly created a public disturbance near a residential lane.
CASE00754,100220135202500754,202500754,2025-09-16,EMP0253,UNIT0135,CAT1,GRV1,CH03,CSH0013,STA1,,2025-09-16T03:34:00,2025-09-16T03:34:00,2025-09-16T03:34:00,12.314336,76.623549,"An altercation broke out at the railway station, resulting in injuries to the victim."
CASE00755,100220133202500755,202500755,2025-11-17,EMP0199,UNIT0133,CAT1,GRV1,CH03,CSH0012,STA2,,2025-11-17T15:35:00,2025-11-17T15:35:00,2025-11-17T15:35:00,12.230691,76.623485,Vehicle registered to the complainant was found missing from outside a residential complex.
CASE00756,100260159202500756,202500756,2025-10-22,EMP0033,UNIT0159,CAT1,GRV1,CH01,CSH0004,STA1,,2025-10-22T02:03:00,2025-10-22T02:03:00,2025-10-22T02:03:00,13.394052,77.081716,Physical assault reported outside the bus stand following a dispute between the parties.
CASE00757,100130084202500757,202500757,2025-11-03,EMP0094,UNIT0084,CAT1,GRV2,CH06,CSH0026,STA4,,2025-11-03T14:57:00,2025-11-03T14:57:00,2025-11-03T14:57:00,15.478684,75.027945,Complainant reported that a two-wheeler was stolen from the main market on the night of the incident.
CASE00758,100040020202500758,202500758,2025-08-04,EMP0204,UNIT0020,CAT1,GRV2,CH02,CSH0009,STA1,,2025-08-04T13:39:00,2025-08-04T13:39:00,2025-08-04T13:39:00,13.323812,77.611075,Vehicle registered to the complainant was found missing from outside the bus stand.
CASE00759,100030017202600759,202600759,2026-01-12,EMP0185,UNIT0017,CAT1,GRV2,CH06,CSH0025,STA3,,2026-01-12T17:54:00,2026-01-12T17:54:00,2026-01-12T17:54:00,15.914656,74.541209,Victim was approached by unidentified persons near a residential lane and robbed at knifepoint.
CASE00760,100120072202600760,202600760,2026-01-31,EMP0260,UNIT0072,CAT1,GRV2,CH02,CSH0011,STA1,,2026-01-31T19:30:00,2026-01-31T19:30:00,2026-01-31T19:30:00,14.465674,75.903681,Accused is alleged to have used a fake identity to defraud the complainant near a parking area.
CASE00761,100310189202600761,202600761,2026-04-22,EMP0256,UNIT0189,CAT1,GRV2,CH02,CSH0007,STA1,,2026-04-22T19:04:00,2026-04-22T19:04:00,2026-04-22T19:04:00,15.188916,76.50279,Physical assault reported outside a residential lane following a dispute between the parties.
CASE00762,100030019202600762,202600762,2026-06-29,EMP0077,UNIT0019,CAT1,GRV2,CH06,CSH0027,STA3,,2026-06-29T18:33:00,2026-06-29T18:33:00,2026-06-29T18:33:00,15.801692,74.478493,Accused allegedly entered a residential complex and removed valuables without the owner's knowledge.
